player_id,player_name,game_id,stat,role_bucket,injury_freshness_status,lineup_freshness_status,market_coverage_status,source_row_id,k,p_k
447,Karl-Anthony Towns,21713897,pr,core,unknown,projected,full,129,84,0.0
447,Karl-Anthony Towns,21713897,pr,core,unknown,projected,full,129,85,0.0
447,Karl-Anthony Towns,21713897,pr,core,unknown,projected,full,129,86,0.0
447,Karl-Anthony Towns,21713897,pr,core,unknown,projected,full,129,87,0.0
447,Karl-Anthony Towns,21713897,pr,core,unknown,projected,full,129,88,0.0
447,Karl-Anthony Towns,21713897,pr,core,unknown,projected,full,129,89,0.0
447,Karl-Anthony Towns,21713897,pr,core,unknown,projected,full,129,90,0.0
447,Karl-Anthony Towns,21713897,pr,core,unknown,projected,full,129,91,0.0
447,Karl-Anthony Towns,21713897,pr,core,unknown,projected,full,129,92,0.0
447,Karl-Anthony Towns,21713897,pr,core,unknown,projected,full,129,93,0.0
447,Karl-Anthony Towns,21713897,pr,core,unknown,projected,full,129,94,0.0
447,Karl-Anthony Towns,21713897,pr,core,unknown,projected,full,129,95,0.0
447,Karl-Anthony Towns,21713897,pr,core,unknown,projected,full,129,96,0.0
447,Karl-Anthony Towns,21713897,pr,core,unknown,projected,full,129,97,0.0
447,Karl-Anthony Towns,21713897,pr,core,unknown,projected,full,129,98,0.0
447,Karl-Anthony Towns,21713897,pr,core,unknown,projected,full,129,99,0.0
447,Karl-Anthony Towns,21713897,pr,core,unknown,projected,full,129,100,0.0
447,Karl-Anthony Towns,21713897,pr,core,unknown,projected,full,129,101,0.0
447,Karl-Anthony Towns,21713897,pr,core,unknown,projected,full,129,102,0.0
447,Karl-Anthony Towns,21713897,pr,core,unknown,projected,full,129,103,0.0
447,Karl-Anthony Towns,21713897,pr,core,unknown,projected,full,129,104,0.0
447,Karl-Anthony Towns,21713897,pr,core,unknown,projected,full,129,105,0.0
447,Karl-Anthony Towns,21713897,pr,core,unknown,projected,full,129,106,0.0
447,Karl-Anthony Towns,21713897,pr,core,unknown,projected,full,129,107,0.0
447,Karl-Anthony Towns,21713897,pr,core,unknown,projected,full,129,108,0.0
447,Karl-Anthony Towns,21713897,pr,core,unknown,projected,full,129,109,0.0
447,Karl-Anthony Towns,21713897,pr,core,unknown,projected,full,129,110,0.0
447,Karl-Anthony Towns,21713897,ra,core,unknown,projected,full,130,0,0.0001
447,Karl-Anthony Towns,21713897,ra,core,unknown,projected,full,130,1,0.0
447,Karl-Anthony Towns,21713897,ra,core,unknown,projected,full,130,2,0.0002
447,Karl-Anthony Towns,21713897,ra,core,unknown,projected,full,130,3,0.0005
447,Karl-Anthony Towns,21713897,ra,core,unknown,projected,full,130,4,0.0009
447,Karl-Anthony Towns,21713897,ra,core,unknown,projected,full,130,5,0.0016
447,Karl-Anthony Towns,21713897,ra,core,unknown,projected,full,130,6,0.0027
447,Karl-Anthony Towns,21713897,ra,core,unknown,projected,full,130,7,0.0048
447,Karl-Anthony Towns,21713897,ra,core,unknown,projected,full,130,8,0.0081
447,Karl-Anthony Towns,21713897,ra,core,unknown,projected,full,130,9,0.0134
447,Karl-Anthony Towns,21713897,ra,core,unknown,projected,full,130,10,0.0217
447,Karl-Anthony Towns,21713897,ra,core,unknown,projected,full,130,11,0.0341
447,Karl-Anthony Towns,21713897,ra,core,unknown,projected,full,130,12,0.0495
447,Karl-Anthony Towns,21713897,ra,core,unknown,projected,full,130,13,0.0697
447,Karl-Anthony Towns,21713897,ra,core,unknown,projected,full,130,14,0.0881
447,Karl-Anthony Towns,21713897,ra,core,unknown,projected,full,130,15,0.104
447,Karl-Anthony Towns,21713897,ra,core,unknown,projected,full,130,16,0.1122
447,Karl-Anthony Towns,21713897,ra,core,unknown,projected,full,130,17,0.1104
447,Karl-Anthony Towns,21713897,ra,core,unknown,projected,full,130,18,0.1009
447,Karl-Anthony Towns,21713897,ra,core,unknown,projected,full,130,19,0.0847
447,Karl-Anthony Towns,21713897,ra,core,unknown,projected,full,130,20,0.0659
447,Karl-Anthony Towns,21713897,ra,core,unknown,projected,full,130,21,0.0475
447,Karl-Anthony Towns,21713897,ra,core,unknown,projected,full,130,22,0.0318
447,Karl-Anthony Towns,21713897,ra,core,unknown,projected,full,130,23,0.02
447,Karl-Anthony Towns,21713897,ra,core,unknown,projected,full,130,24,0.0121
447,Karl-Anthony Towns,21713897,ra,core,unknown,projected,full,130,25,0.007
447,Karl-Anthony Towns,21713897,ra,core,unknown,projected,full,130,26,0.0039
447,Karl-Anthony Towns,21713897,ra,core,unknown,projected,full,130,27,0.0021
447,Karl-Anthony Towns,21713897,ra,core,unknown,projected,full,130,28,0.0011
447,Karl-Anthony Towns,21713897,ra,core,unknown,projected,full,130,29,0.0005
447,Karl-Anthony Towns,21713897,ra,core,unknown,projected,full,130,30,0.0002
447,Karl-Anthony Towns,21713897,ra,core,unknown,projected,full,130,31,0.0001
447,Karl-Anthony Towns,21713897,ra,core,unknown,projected,full,130,32,0.0
447,Karl-Anthony Towns,21713897,ra,core,unknown,projected,full,130,33,0.0
447,Karl-Anthony Towns,21713897,ra,core,unknown,projected,full,130,34,0.0
447,Karl-Anthony Towns,21713897,ra,core,unknown,projected,full,130,35,0.0
447,Karl-Anthony Towns,21713897,ra,core,unknown,projected,full,130,36,0.0
447,Karl-Anthony Towns,21713897,ra,core,unknown,projected,full,130,37,0.0
447,Karl-Anthony Towns,21713897,ra,core,unknown,projected,full,130,38,0.0
447,Karl-Anthony Towns,21713897,ra,core,unknown,projected,full,130,39,0.0
447,Karl-Anthony Towns,21713897,ra,core,unknown,projected,full,130,40,0.0
447,Karl-Anthony Towns,21713897,ra,core,unknown,projected,full,130,41,0.0
447,Karl-Anthony Towns,21713897,ra,core,unknown,projected,full,130,42,0.0
447,Karl-Anthony Towns,21713897,ra,core,unknown,projected,full,130,43,0.0
447,Karl-Anthony Towns,21713897,ra,core,unknown,projected,full,130,44,0.0
447,Karl-Anthony Towns,21713897,ra,core,unknown,projected,full,130,45,0.0
447,Karl-Anthony Towns,21713897,ra,core,unknown,projected,full,130,46,0.0
447,Karl-Anthony Towns,21713897,ra,core,unknown,projected,full,130,47,0.0
447,Karl-Anthony Towns,21713897,ra,core,unknown,projected,full,130,48,0.0
447,Karl-Anthony Towns,21713897,ra,core,unknown,projected,full,130,49,0.0
447,Karl-Anthony Towns,21713897,ra,core,unknown,projected,full,130,50,0.0
447,Karl-Anthony Towns,21713897,ra,core,unknown,projected,full,130,51,0.0
447,Karl-Anthony Towns,21713897,ra,core,unknown,projected,full,130,52,0.0
447,Karl-Anthony Towns,21713897,ra,core,unknown,projected,full,130,53,0.0
447,Karl-Anthony Towns,21713897,ra,core,unknown,projected,full,130,54,0.0
447,Karl-Anthony Towns,21713897,ra,core,unknown,projected,full,130,55,0.0
447,Karl-Anthony Towns,21713897,pra,core,unknown,projected,full,131,0,0.0
447,Karl-Anthony Towns,21713897,pra,core,unknown,projected,full,131,1,0.0
447,Karl-Anthony Towns,21713897,pra,core,unknown,projected,full,131,2,0.0
447,Karl-Anthony Towns,21713897,pra,core,unknown,projected,full,131,3,0.0
447,Karl-Anthony Towns,21713897,pra,core,unknown,projected,full,131,4,0.0
447,Karl-Anthony Towns,21713897,pra,core,unknown,projected,full,131,5,0.0
447,Karl-Anthony Towns,21713897,pra,core,unknown,projected,full,131,6,0.0
447,Karl-Anthony Towns,21713897,pra,core,unknown,projected,full,131,7,0.0001
447,Karl-Anthony Towns,21713897,pra,core,unknown,projected,full,131,8,0.0001
447,Karl-Anthony Towns,21713897,pra,core,unknown,projected,full,131,9,0.0002
447,Karl-Anthony Towns,21713897,pra,core,unknown,projected,full,131,10,0.0003
447,Karl-Anthony Towns,21713897,pra,core,unknown,projected,full,131,11,0.0005
447,Karl-Anthony Towns,21713897,pra,core,unknown,projected,full,131,12,0.0008
447,Karl-Anthony Towns,21713897,pra,core,unknown,projected,full,131,13,0.0012
447,Karl-Anthony Towns,21713897,pra,core,unknown,projected,full,131,14,0.0019
447,Karl-Anthony Towns,21713897,pra,core,unknown,projected,full,131,15,0.0027
447,Karl-Anthony Towns,21713897,pra,core,unknown,projected,full,131,16,0.0038
447,Karl-Anthony Towns,21713897,pra,core,unknown,projected,full,131,17,0.0051
447,Karl-Anthony Towns,21713897,pra,core,unknown,projected,full,131,18,0.0067
447,Karl-Anthony Towns,21713897,pra,core,unknown,projected,full,131,19,0.0088
447,Karl-Anthony Towns,21713897,pra,core,unknown,projected,full,131,20,0.0112
447,Karl-Anthony Towns,21713897,pra,core,unknown,projected,full,131,21,0.014
447,Karl-Anthony Towns,21713897,pra,core,unknown,projected,full,131,22,0.0172
447,Karl-Anthony Towns,21713897,pra,core,unknown,projected,full,131,23,0.0207
447,Karl-Anthony Towns,21713897,pra,core,unknown,projected,full,131,24,0.0246
447,Karl-Anthony Towns,21713897,pra,core,unknown,projected,full,131,25,0.0287
447,Karl-Anthony Towns,21713897,pra,core,unknown,projected,full,131,26,0.033
447,Karl-Anthony Towns,21713897,pra,core,unknown,projected,full,131,27,0.0373
447,Karl-Anthony Towns,21713897,pra,core,unknown,projected,full,131,28,0.0415
447,Karl-Anthony Towns,21713897,pra,core,unknown,projected,full,131,29,0.0452
447,Karl-Anthony Towns,21713897,pra,core,unknown,projected,full,131,30,0.0483
447,Karl-Anthony Towns,21713897,pra,core,unknown,projected,full,131,31,0.0507
447,Karl-Anthony Towns,21713897,pra,core,unknown,projected,full,131,32,0.052
447,Karl-Anthony Towns,21713897,pra,core,unknown,projected,full,131,33,0.0524
447,Karl-Anthony Towns,21713897,pra,core,unknown,projected,full,131,34,0.0518
447,Karl-Anthony Towns,21713897,pra,core,unknown,projected,full,131,35,0.0503
447,Karl-Anthony Towns,21713897,pra,core,unknown,projected,full,131,36,0.0481
447,Karl-Anthony Towns,21713897,pra,core,unknown,projected,full,131,37,0.0453
447,Karl-Anthony Towns,21713897,pra,core,unknown,projected,full,131,38,0.0421
447,Karl-Anthony Towns,21713897,pra,core,unknown,projected,full,131,39,0.0385
447,Karl-Anthony Towns,21713897,pra,core,unknown,projected,full,131,40,0.0347
447,Karl-Anthony Towns,21713897,pra,core,unknown,projected,full,131,41,0.0308
447,Karl-Anthony Towns,21713897,pra,core,unknown,projected,full,131,42,0.0269
447,Karl-Anthony Towns,21713897,pra,core,unknown,projected,full,131,43,0.0232
447,Karl-Anthony Towns,21713897,pra,core,unknown,projected,full,131,44,0.0196
447,Karl-Anthony Towns,21713897,pra,core,unknown,projected,full,131,45,0.0164
447,Karl-Anthony Towns,21713897,pra,core,unknown,projected,full,131,46,0.0135
