pmf_json,player_name,player_id,team,opponent,is_home,game_id,stat,pmf_source,calibration_source,role_bucket,role_source,minutes_mean,minutes_q50,p_inactive_used,slate_date,minutes_p10,minutes_p50,minutes_p90,minutes_std,rotation_probability,starter_probability,projected_role,player_game_eligible,eligibility_reason,has_current_market_line,cal_source,mean,median,mode,p0,pmf_mean,p_ge_1,p_ge_2,p_ge_3,p_ge_4,p_ge_5,p_ge_6,p_ge_7,p_ge_8,p_ge_9,p_ge_10,p_ge_11,p_ge_12,p_ge_13,p_ge_14,p_ge_15,p_ge_16,p_ge_17,p_ge_18,p_ge_19,p_ge_20,snapshot_type,snapshot_time_utc,model_version,pipeline_run_id,pmf_valid,pmf_sum_error,calibration_confidence,market_coverage_status,tov_status,injury_freshness_status,injury_context_source,injury_report_fetched_at_utc,expected_lineup_status,official_lineup_status,lineup_source,lineup_last_updated_utc,lineup_freshness_status,role_freshness_status,actual_outcome,pmf_nll,pmf_rps,mean_error,outcome_prob_assigned
"{""0"": 0.046009765223577456, ""1"": 0.03720045941912419, ""2"": 0.038637949545242196, ""3"": 0.03608384709682036, ""4"": 0.05377470512790047, ""5"": 0.07752203557818824, ""6"": 0.07262720175785557, ""7"": 0.08078886966166869, ""8"": 0.08312041303024474, ""9"": 0.07430307930415773, ""10"": 0.06001546171312443, ""11"": 0.06180877811700941, ""12"": 0.05285397087925416, ""13"": 0.04387224485182909, ""14"": 0.03653084751643667, ""15"": 0.03697946451500941, ""16"": 0.0173970544910992, ""17"": 0.02556795378782028, ""18"": 0.01629305367420343, ""19"": 0.014565141096067555, ""20"": 0.006547030352269183, ""21"": 0.0071031468259308075, ""22"": 0.0025639188389422795, ""23"": 0.0071825043881106575, ""24"": 0.003938257506230313, ""25"": 0.0023116679022175506, ""26"": 0.000913823267836832, ""27"": 0.00018975804479518305, ""28"": 0.000287946673765104, ""29"": 0.0005944113779791857, ""30"": 0.00021317089071975668, ""31"": 6.370819441849913e-05, ""32"": 4.9224643949827416e-05, ""33"": 2.7912658089220894e-05, ""34"": 3.4585397746104094e-05, ""35"": 3.082064723222499e-05, ""36"": 0.0003518743538602656, ""37"": 0.0001825662550238894, ""38"": 0.0002128141590442824, ""39"": 0.0005322044796518249, ""40"": 0.00012347396499846073, ""41"": 0.00012087168764623733, ""42"": 0.0003558468500452983, ""43"": 0.00011616425286386268}",Alex Caruso,89,OKC,SAS,True,21713534,pts,stat_grid:pmf_sim_v1+role_aware_pmf_cal_v1:rotation+monotone_pit_cdf_v1,phase8_role_aware_pmf_cal_v1+monotone_inactive_global_v1,rotation,derived_from_projected_minutes,20.62033227400498,19.96622200645924,0.050000000000000044,2026-05-30,8.823583472584229,19.96622200645924,29.716621707967207,8.100790154971362,0.8513356751997831,0.12964727220914551,rotation,True,current_market_line,True,role_aware_pmf_cal_v1,8.793621165590771,8,8,0.046009765223577456,8.793621165590773,0.9539902347764226,0.9167897753572984,0.8781518258120563,0.8420679787152359,0.7882932735873354,0.7107712380091472,0.6381440362512917,0.5573551665896229,0.4742347535593782,0.39993167425522047,0.33991621254209603,0.2781074344250867,0.22525346354583248,0.18138121869400337,0.14485037117756672,0.10787090666255733,0.09047385217145812,0.06490589838363783,0.0486128447094344,0.034047703613366856,morning,2026-05-30T22:47:50Z,6233da92#phase10c,30c4e23e-47a2-4ac0-bf0b-c3c6422ca067,ok,2.220446049250313e-16,high,full,current_phase8,fallback_used,bdl_plus_nba_official,2026-05-30T22:46:57Z,projected,not_available_yet,bdl_lineup_freshness_manifest,2026-05-30T21:12:58Z,projected,derived_from_projected_minutes,12,2.9402224345923647,0.0518940629864519,-3.206378834409227,0.05285397087925416
"{""0"": 0.040830852930116526, ""1"": 0.10297279784890398, ""2"": 0.2227379277709088, ""3"": 0.331214789705996, ""4"": 0.14824274032045645, ""5"": 0.10673035683088436, ""6"": 0.030841774311561827, ""7"": 0.013770461772451992, ""8"": 0.0021874379475457627, ""9"": 0.00032489681715954936, ""10"": 0.00010959699267645614, ""11"": 3.327677231098616e-05, ""12"": 2.4897639287610327e-06, ""13"": 5.177977500270288e-07, ""14"": 6.342380971563681e-08, ""15"": 1.1383066179988486e-08, ""16"": 2.0034265645248355e-09, ""17"": 1.0131896442056367e-10, ""18"": 5.505727139271352e-09}",Alex Caruso,89,OKC,SAS,True,21713534,reb,stat_grid:pmf_sim_v1+role_aware_pmf_cal_v1:rotation+monotone_pit_cdf_v1,phase8_role_aware_pmf_cal_v1+monotone_inactive_global_v1,rotation,derived_from_projected_minutes,20.62033227400498,19.96622200645924,0.050000000000000044,2026-05-30,8.823583472584229,19.96622200645924,29.716621707967207,8.100790154971362,0.8513356751997831,0.12964727220914551,rotation,True,current_market_line,True,role_aware_pmf_cal_v1,2.9720830356760395,3,3,0.040830852930116526,2.97208303567604,0.9591691470698835,0.8561963492209794,0.6334584214500707,0.30224363174407465,0.15400089142361828,0.04727053459273392,0.0164287602811721,0.002658298508720106,0.0004708605611743435,0.00014596374401479418,3.636675133833806e-05,3.0899790273519035e-06,6.002150985908708e-07,8.241734856384205e-08,1.8993538848205237e-08,7.610472668216751e-09,5.6070461036919155e-09,5.505727139271352e-09,0.0,0.0,morning,2026-05-30T22:47:50Z,6233da92#phase10c,30c4e23e-47a2-4ac0-bf0b-c3c6422ca067,ok,2.220446049250313e-16,high,full,current_phase8,fallback_used,bdl_plus_nba_official,2026-05-30T22:46:57Z,projected,not_available_yet,bdl_lineup_freshness_manifest,2026-05-30T21:12:58Z,projected,derived_from_projected_minutes,5,2.2374496547573983,0.07565497427730777,-2.02791696432396,0.10673035683088437
"{""0"": 0.14353956075927518, ""1"": 0.17025605811697528, ""2"": 0.32297449100484527, ""3"": 0.24388995736545088, ""4"": 0.0924534858939206, ""5"": 0.022031821891011397, ""6"": 0.004499630802691773, ""7"": 0.0003057527053737114, ""8"": 2.7347928020682982e-05, ""9"": 1.8566316113089228e-05, ""10"": 2.9798736449448574e-06, ""11"": 3.079774802546294e-07, ""12"": 3.525627931089279e-08, ""13"": 3.890803349608836e-09, ""14"": 1.1475632344972572e-10, ""15"": 3.5565417523566525e-11, ""16"": 6.779256366240247e-11}",Alex Caruso,89,OKC,SAS,True,21713534,ast,stat_grid:pmf_sim_v1+role_aware_pmf_cal_v1:rotation+monotone_pit_cdf_v1,phase8_role_aware_pmf_cal_v1+monotone_inactive_global_v1,rotation,derived_from_projected_minutes,20.62033227400498,19.96622200645924,0.050000000000000044,2026-05-30,8.823583472584229,19.96622200645924,29.716621707967207,8.100790154971362,0.8513356751997831,0.12964727220914551,rotation,True,current_market_line,True,role_aware_pmf_cal_v1,2.057405562645986,2,2,0.14353956075927518,2.0574055626459864,0.8564604392407248,0.6862043811237496,0.3632298901189043,0.11933993275345342,0.02688644685953282,0.004854624968521421,0.0003549941658296482,4.924146045593683e-05,2.1893532435253854e-05,3.327216322164624e-06,3.4734267721976673e-07,3.936519696513732e-08,4.108917654244531e-09,2.181143046356947e-10,1.0335798118596899e-10,6.779256366240247e-11,0.0,0.0,0.0,0.0,morning,2026-05-30T22:47:50Z,6233da92#phase10c,30c4e23e-47a2-4ac0-bf0b-c3c6422ca067,ok,0.0,high,full,current_phase8,fallback_used,bdl_plus_nba_official,2026-05-30T22:46:57Z,projected,not_available_yet,bdl_lineup_freshness_manifest,2026-05-30T21:12:58Z,projected,derived_from_projected_minutes,4,2.381049616138693,0.08130351250962395,-1.9425944373540136,0.0924534858939206
"{""0"": 0.4786812183680804, ""1"": 0.32461461770544253, ""2"": 0.0999179630254954, ""3"": 0.0967862009009817}",Alex Caruso,89,OKC,SAS,True,21713534,fg3m,stat_grid:fg3m_hurdle_v1+role_aware_pmf_cal_v1:rotation+monotone_pit_cdf_v1+sparse_hurdle_guarded,phase8_role_aware_pmf_cal_v1+monotone_inactive_global_v1,rotation,derived_from_projected_minutes,20.62033227400498,19.96622200645924,0.050000000000000044,2026-05-30,8.823583472584229,19.96622200645924,29.716621707967207,8.100790154971362,0.8513356751997831,0.12964727220914551,rotation,True,current_market_line,True,role_aware_pmf_cal_v1,0.8148091464593784,1,0,0.4786812183680804,0.8148091464593784,0.5213187816319196,0.1967041639264771,0.0967862009009817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,morning,2026-05-30T22:47:50Z,6233da92#phase10c,30c4e23e-47a2-4ac0-bf0b-c3c6422ca067,ok,0.0,high,full,current_phase8,fallback_used,bdl_plus_nba_official,2026-05-30T22:46:57Z,projected,not_available_yet,bdl_lineup_freshness_manifest,2026-05-30T21:12:58Z,projected,derived_from_projected_minutes,1,1.125116591935186,0.09239860186973647,-0.1851908535406216,0.32461461770544253
"{""0"": 0.3539368325306847, ""1"": 0.5130618608873945, ""2"": 0.12995258808566018, ""3"": 0.003036107056226615, ""4"": 1.2581339767506802e-05, ""5"": 3.001521052768679e-08, ""6"": 8.498525928122739e-11, ""7"": 7.085388384922209e-14}",Alex Caruso,89,OKC,SAS,True,21713534,tov,stat_grid:pmf_sim_v1+role_aware_pmf_cal_v1:rotation+monotone_pit_cdf_v1+sparse_hurdle_guarded,phase8_role_aware_pmf_cal_v1+monotone_inactive_global_v1,rotation,derived_from_projected_minutes,20.62033227400498,19.96622200645924,0.050000000000000044,2026-05-30,8.823583472584229,19.96622200645924,29.716621707967207,8.100790154971362,0.8513356751997831,0.12964727220914551,rotation,True,current_market_line,True,role_aware_pmf_cal_v1,0.7821258341729249,1,1,0.3539368325306847,0.7821258341729249,0.6460631674693155,0.13300130658192094,0.0030487184962607627,1.2611440034147654e-05,3.010026664085187e-08,8.505611316507661e-11,7.085388384922209e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,morning,2026-05-30T22:47:50Z,6233da92#phase10c,30c4e23e-47a2-4ac0-bf0b-c3c6422ca067,ok,1.1102230246251565e-16,high,full,current_phase8,fallback_used,bdl_plus_nba_official,2026-05-30T22:46:57Z,projected,not_available_yet,bdl_lineup_freshness_manifest,2026-05-30T21:12:58Z,projected,derived_from_projected_minutes,3,5.7971791578087215,0.26726712480878684,-2.217874165827075,0.003036107056226615
"{""0"": 0.21287975369683268, ""1"": 0.4440598662961785, ""2"": 0.19947809943032582, ""3"": 0.13037750530995876, ""4"": 0.013203471012332876, ""10"": 1.304254371362175e-06}",Alex Caruso,89,OKC,SAS,True,21713534,stl,stat_grid:hurdle_v1+role_aware_pmf_cal_v1:rotation+monotone_pit_cdf_v1+sparse_hurdle_guarded,phase8_role_aware_pmf_cal_v1+monotone_inactive_global_v1,rotation,derived_from_projected_minutes,20.62033227400498,19.96622200645924,0.050000000000000044,2026-05-30,8.823583472584229,19.96622200645924,29.716621707967207,8.100790154971362,0.8513356751997831,0.12964727220914551,rotation,True,current_market_line,True,role_aware_pmf_cal_v1,1.2869755076797516,1,1,0.21287975369683268,1.2869755076797518,0.7871202463031673,0.3430603800069888,0.143582280576663,0.013204775266704237,1.304254371362175e-06,1.304254371362175e-06,1.304254371362175e-06,1.304254371362175e-06,1.304254371362175e-06,1.304254371362175e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,morning,2026-05-30T22:47:50Z,6233da92#phase10c,30c4e23e-47a2-4ac0-bf0b-c3c6422ca067,ok,0.0,high,full,current_phase8,fallback_used,bdl_plus_nba_official,2026-05-30T22:46:57Z,projected,not_available_yet,bdl_lineup_freshness_manifest,2026-05-30T21:12:58Z,projected,derived_from_projected_minutes,0,1.5470278093181045,0.07580389438665446,1.2869755076797518,0.21287975369683268
"{""0"": 0.7547163553974978, ""1"": 0.1818478934702638, ""2"": 0.04471122958021826, ""3"": 0.015578251290666131, ""10"": 0.0031462702613540973}",Alex Caruso,89,OKC,SAS,True,21713534,blk,stat_grid:hurdle_v1+role_aware_pmf_cal_v1:rotation+monotone_pit_cdf_v1+sparse_hurdle_guarded,phase8_role_aware_pmf_cal_v1+monotone_inactive_global_v1,rotation,derived_from_projected_minutes,20.62033227400498,19.96622200645924,0.050000000000000044,2026-05-30,8.823583472584229,19.96622200645924,29.716621707967207,8.100790154971362,0.8513356751997831,0.12964727220914551,rotation,True,current_market_line,True,role_aware_pmf_cal_v1,0.3494678091162397,0,0,0.7547163553974978,0.3494678091162396,0.2452836446025023,0.06343575113223848,0.01872452155202023,0.0031462702613540973,0.0031462702613540973,0.0031462702613540973,0.0031462702613540973,0.0031462702613540973,0.0031462702613540973,0.0031462702613540973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,morning,2026-05-30T22:47:50Z,6233da92#phase10c,30c4e23e-47a2-4ac0-bf0b-c3c6422ca067,ok,2.220446049250313e-16,high,full,current_phase8,fallback_used,bdl_plus_nba_official,2026-05-30T22:46:57Z,projected,not_available_yet,bdl_lineup_freshness_manifest,2026-05-30T21:12:58Z,projected,derived_from_projected_minutes,1,1.7045846915026017,0.05740407724494475,-0.6505321908837605,0.18184789347026378
"{""0"": 0.16066383184799057, ""1"": 0.3738509786415896, ""2"": 0.24081885098484163, ""3"": 0.15946867317137794, ""4"": 0.050020112286919105, ""5"": 0.01145462049827788, ""6"": 0.002648387732837727, ""7"": 0.00020780481050343706, ""10"": 0.00020736944216270893, ""11"": 0.00020626317838741637, ""12"": 0.00020587462404338144, ""13"": 0.00020568698933914745, ""14"": 4.15416881927538e-05, ""20"": 4.103536741857894e-09}",Alex Caruso,89,OKC,SAS,True,21713534,stocks,"stat_grid:component_convolution_mean_coherent_v1+components[stl:hurdle_v1+role_aware_pmf_cal_v1:rotation+monotone_pit_cdf_v1+sparse_hurdle_guarded,blk:hurdle_v1+role_aware_pmf_cal_v1:rotation+monotone_pit_cdf_v1+sparse_hurdle_guarded]+prior_combo[joint_sampler_v1+joint_combo_pmf_v1+role_aware_pmf_cal_v1:rotation+monotone_pit_cdf_v1+sparse_hurdle_guarded]+stat_grid_final_component_convolution_mean_coherent_v1",phase8_role_aware_pmf_cal_v1+monotone_inactive_global_v1,rotation,derived_from_projected_minutes,20.62033227400498,19.96622200645924,0.050000000000000044,2026-05-30,8.823583472584229,19.96622200645924,29.716621707967207,8.100790154971362,0.8513356751997831,0.12964727220914551,rotation,True,current_market_line,True,phase8_pmf_cal,1.6186618932742745,1,1,0.16066383184799057,1.6186618932742745,0.8393361681520095,0.4654851895104199,0.22466633852557824,0.0651976653542003,0.015177553067281193,0.0037229325690033136,0.001074544836165587,0.0008667400256621498,0.0008667400256621498,0.0008667400256621499,0.000659370583499441,0.0004531074051120245,0.0002472327810686431,4.154579172949566e-05,4.103536741857894e-09,4.103536741857894e-09,4.103536741857894e-09,4.103536741857894e-09,4.103536741857894e-09,4.103536741857894e-09,morning,2026-05-30T22:47:50Z,6233da92#phase10c,30c4e23e-47a2-4ac0-bf0b-c3c6422ca067,ok,0.0,high,full,current_phase8,fallback_used,bdl_plus_nba_official,2026-05-30T22:46:57Z,projected,not_available_yet,bdl_lineup_freshness_manifest,2026-05-30T21:12:58Z,projected,derived_from_projected_minutes,1,0.9838980138010013,0.01487316786915957,0.6186618932742745,0.3738509786415896
"{""0"": 0.006604221490829682, ""1"": 0.01317317886691812, ""2"": 0.026739658391541046, ""3"": 0.0349939236708887, ""4"": 0.03966794485205015, ""5"": 0.04581350937721331, ""6"": 0.05439065275814998, ""7"": 0.06648316828678741, ""8"": 0.07400258229286402, ""9"": 0.07715096081932192, ""10"": 0.07649198262311942, ""11"": 0.07279664770927739, ""12"": 0.06543265759956939, ""13"": 0.05898577680402872, ""14"": 0.052446143685522605, ""15"": 0.045988027343941085, ""16"": 0.03783675032122844, ""17"": 0.03300581649795176, ""18"": 0.025933529148416908, ""19"": 0.021805774228377376, ""20"": 0.017521299928305343, ""21"": 0.01373922070176411, ""22"": 0.009405430650100648, ""23"": 0.00718615469256608, ""24"": 0.005357236599521103, ""25"": 0.004820026284909356, ""26"": 0.003976878693185853, ""27"": 0.0026452154675908703, ""28"": 0.001469137834335899, ""29"": 0.0007524620347200047, ""30"": 0.00042663995490951066, ""31"": 0.0003571958601453128, ""32"": 0.00026760434565402516, ""33"": 0.00014754517523064088, ""34"": 7.539277368468553e-05, ""35"": 4.471261091228289e-05, ""36"": 8.084364169402147e-05, ""37"": 0.00010854305373122456, ""38"": 0.00018686485187547133, ""39"": 0.0002611678355222402, ""40"": 0.00025497261653252405, ""41"": 0.0002869462975601344, ""42"": 0.0002666275530303872, ""43"": 0.00020123527645550638, ""44"": 0.00018835126082614466, ""45"": 0.0001406723505197366, ""46"": 6.462217911161247e-05, ""47"": 1.918053449091e-05, ""48"": 4.211407175513117e-06, ""49"": 6.38754690748436e-07, ""50"": 4.803345157840756e-08, ""51"": 1.0201453411168881e-08, ""52"": 3.260825352443153e-09, ""53"": 4.6057053001256857e-10, ""54"": 4.88396225071563e-11, ""55"": 5.534391160683639e-12, ""56"": 5.054774090406129e-13, ""57"": 3.418062595098772e-14, ""58"": 2.82552003901777e-14, ""59"": 7.875072507568828e-15}",Alex Caruso,89,OKC,SAS,True,21713534,pa,"stat_grid:component_convolution_mean_coherent_v1+components[pts:pmf_sim_v1+role_aware_pmf_cal_v1:rotation+monotone_pit_cdf_v1,ast:pmf_sim_v1+role_aware_pmf_cal_v1:rotation+monotone_pit_cdf_v1]+prior_combo[joint_sampler_v1+joint_combo_pmf_v1+role_aware_pmf_cal_v1:rotation+monotone_pit_cdf_v1]+stat_grid_final_component_convolution_mean_coherent_v1",phase8_role_aware_pmf_cal_v1+monotone_inactive_global_v1,rotation,derived_from_projected_minutes,20.62033227400498,19.96622200645924,0.050000000000000044,2026-05-30,8.823583472584229,19.96622200645924,29.716621707967207,8.100790154971362,0.8513356751997831,0.12964727220914551,rotation,True,current_market_line,True,phase8_pmf_cal,10.851026728236757,10,9,0.006604221490829682,10.851026728236759,0.9933957785091704,0.9802225996422522,0.9534829412507112,0.9184890175798224,0.8788210727277723,0.8330075633505589,0.778616910592409,0.7121337423056215,0.6381311600127576,0.5609801991934357,0.48448821657031627,0.41169156886103886,0.34625891126146946,0.28727313445744074,0.23482699077191815,0.18883896342797707,0.1510022131067486,0.11799639660879685,0.09206286746037995,0.07025709323200258,morning,2026-05-30T22:47:50Z,6233da92#phase10c,30c4e23e-47a2-4ac0-bf0b-c3c6422ca067,ok,2.220446049250313e-16,high,full,current_phase8,fallback_used,bdl_plus_nba_official,2026-05-30T22:46:57Z,projected,not_available_yet,bdl_lineup_freshness_manifest,2026-05-30T21:12:58Z,projected,derived_from_projected_minutes,16,3.274474417946448,0.05685593451615632,-5.148973271763241,0.03783675032122844
"{""0"": 0.0018786179571930804, ""1"": 0.006256680740917999, ""2"": 0.015656375586180542, ""3"": 0.02897705997787241, ""4"": 0.033659414605889115, ""5"": 0.03996266104119088, ""6"": 0.045994498330945814, ""7"": 0.05710929423617317, ""8"": 0.0671937358900472, ""9"": 0.07261569521857844, ""10"": 0.0766716709308712, ""11"": 0.07574089203944191, ""12"": 0.07088772199801037, ""13"": 0.0644495784901838, ""14"": 0.058948397430673635, ""15"": 0.05176475131563527, ""16"": 0.044711182322597715, ""17"": 0.03825030260186393, ""18"": 0.03216781558590432, ""19"": 0.02535722788461177, ""20"": 0.022266336245134372, ""21"": 0.017017664997650138, ""22"": 0.013410770987844005, ""23"": 0.009333678894146935, ""24"": 0.0072595377885220184, ""25"": 0.005441270083591803, ""26"": 0.005119399116768351, ""27"": 0.0036094334605416, ""28"": 0.0025495530839424654, ""29"": 0.0014385853717256238, ""30"": 0.0008086356417670782, ""31"": 0.0005211001972542876, ""32"": 0.00038737583134300705, ""33"": 0.00023552124411995836, ""34"": 0.00014631969546900553, ""35"": 8.295116252045381e-05, ""36"": 6.422873194311866e-05, ""37"": 7.775326455298026e-05, ""38"": 0.00012727552772473584, ""39"": 0.00021093835741474014, ""40"": 0.000224790362124416, ""41"": 0.0002728185133049883, ""42"": 0.00029315583549736576, ""43"": 0.00022137374033880726, ""44"": 0.00021622553716735125, ""45"": 0.00019469568247620187, ""46"": 0.00011582909615355896, ""47"": 6.189348455001124e-05, ""48"": 2.5510957370391878e-05, ""49"": 8.853452015383995e-06, ""50"": 2.4491889564150503e-06, ""51"": 3.885226539199321e-07, ""52"": 8.13628297198995e-08, ""53"": 2.4974311899106808e-08, ""54"": 4.8304046197549474e-09, ""55"": 4.846428748194497e-10, ""56"": 8.556763221073943e-11, ""57"": 1.4603048164859618e-11, ""58"": 2.727278964687051e-12, ""59"": 9.342671154179705e-13, ""60"": 1.970965301521477e-12, ""61"": 6.395686796057486e-13}",Alex Caruso,89,OKC,SAS,True,21713534,pr,"stat_grid:component_convolution_mean_coherent_v1+components[pts:pmf_sim_v1+role_aware_pmf_cal_v1:rotation+monotone_pit_cdf_v1,reb:pmf_sim_v1+role_aware_pmf_cal_v1:rotation+monotone_pit_cdf_v1]+prior_combo[joint_sampler_v1+joint_combo_pmf_v1+role_aware_pmf_cal_v1:rotation+monotone_pit_cdf_v1]+stat_grid_final_component_convolution_mean_coherent_v1",phase8_role_aware_pmf_cal_v1+monotone_inactive_global_v1,rotation,derived_from_projected_minutes,20.62033227400498,19.96622200645924,0.050000000000000044,2026-05-30,8.823583472584229,19.96622200645924,29.716621707967207,8.100790154971362,0.8513356751997831,0.12964727220914551,rotation,True,current_market_line,True,phase8_pmf_cal,11.765704201266809,11,10,0.0018786179571930804,11.765704201266812,0.9981213820428069,0.9918647013018889,0.9762083257157084,0.9472312657378359,0.9135718511319468,0.8736091900907559,0.8276146917598102,0.7705053975236369,0.7033116616335897,0.6306959664150114,0.5540242954841401,0.4782834034446981,0.4073956814466878,0.34294610295650396,0.28399770552583037,0.2322329542101951,0.1875217718875974,0.14927146928573345,0.11710365369982914,0.09174642581521737,morning,2026-05-30T22:47:50Z,6233da92#phase10c,30c4e23e-47a2-4ac0-bf0b-c3c6422ca067,ok,1.1102230246251565e-16,high,full,current_phase8,fallback_used,bdl_plus_nba_official,2026-05-30T22:46:57Z,projected,not_available_yet,bdl_lineup_freshness_manifest,2026-05-30T21:12:58Z,projected,derived_from_projected_minutes,17,3.263603807581044,0.055826310702589824,-5.2342957987331875,0.038250302601863934
