pmf_json,player_name,player_id,team,opponent,is_home,game_id,stat,pmf_source,calibration_source,role_bucket,role_source,minutes_mean,minutes_q50,p_inactive_used,slate_date,minutes_p10,minutes_p50,minutes_p90,minutes_std,rotation_probability,starter_probability,projected_role,player_game_eligible,eligibility_reason,has_current_market_line,cal_source,mean,median,mode,p0,pmf_mean,p_ge_1,p_ge_2,p_ge_3,p_ge_4,p_ge_5,p_ge_6,p_ge_7,p_ge_8,p_ge_9,p_ge_10,p_ge_11,p_ge_12,p_ge_13,p_ge_14,p_ge_15,p_ge_16,p_ge_17,p_ge_18,p_ge_19,p_ge_20,snapshot_type,snapshot_time_utc,model_version,pipeline_run_id,pmf_valid,pmf_sum_error,calibration_confidence,market_coverage_status,tov_status,injury_freshness_status,injury_context_source,injury_report_fetched_at_utc,expected_lineup_status,official_lineup_status,lineup_source,lineup_freshness_status,role_freshness_status
"{""0"": 0.0008012748079698682, ""1"": 0.0008328581440656112, ""2"": 0.0011179018026119545, ""3"": 0.0018145104512311075, ""4"": 0.002275880899690251, ""5"": 0.005944749673564338, ""6"": 0.007440543495494916, ""7"": 0.013872750699681196, ""8"": 0.024399485466068484, ""9"": 0.030898777084779335, ""10"": 0.03323081613159408, ""11"": 0.0380601365513801, ""12"": 0.06116084671898828, ""13"": 0.05868099992810485, ""14"": 0.08115268871386198, ""15"": 0.07220053916357826, ""16"": 0.09596267258468845, ""17"": 0.09822834770474319, ""18"": 0.057604754603255356, ""19"": 0.052930197080441, ""20"": 0.043715858438097145, ""21"": 0.04898700426097944, ""22"": 0.046420324973054185, ""23"": 0.025375452249080898, ""24"": 0.021751120875948958, ""25"": 0.01939546929171053, ""26"": 0.007437847620798774, ""27"": 0.009425171399798734, ""28"": 0.009828828584023317, ""29"": 0.01112792633920262, ""30"": 0.004439162231481435, ""31"": 0.0030805499049782422, ""32"": 0.004233246691682649, ""33"": 0.0027768530937536066, ""34"": 0.0007987913709917077, ""35"": 0.0008047342395119324, ""36"": 0.000603021636616017, ""37"": 0.00016886031800072146, ""38"": 0.00018951349257579728, ""39"": 0.00021882953299848592, ""40"": 0.0002655399019887254, ""41"": 5.460002454307274e-05, ""42"": 5.8739397474349205e-05, ""43"": 4.225958981260231e-05, ""44"": 0.00012106191151471614, ""45"": 8.973982638772987e-06, ""46"": 1.1632847022188707e-05, ""48"": 5.66709966131412e-06, ""49"": 2.404190040209173e-06, ""53"": 3.9822804226319945e-05}",OG Anunoby,18,NYK,SAS,False,21716138,pts,stat_grid:pmf_sim_v1+role_aware_pmf_cal_v1:starter+monotone_pit_cdf_v1,phase8_role_aware_pmf_cal_v1+monotone_inactive_global_v1,starter,derived_from_projected_minutes,32.0110,35.3676,0.0500,2026-06-13,13.5793,35.3676,39.4650,10.0817,0.9437,0.6950,starter,True,current_market_line,True,role_aware_pmf_cal_v1,16.5184,16,17,0.0008,16.5184,0.9992,0.9984,0.9972,0.9954,0.9932,0.9872,0.9798,0.9659,0.9415,0.9106,0.8774,0.8393,0.7781,0.7195,0.6383,0.5661,0.4702,0.3719,0.3143,0.2614,morning,2026-06-13T17:18:40Z,fc9e35ff#phase10c,7362c161-a547-4ac1-b608-976e6a748a71,ok,0.0000,high,full,current_phase8,fallback_used,bdl_plus_nba_official,2026-06-13T17:17:50Z,projected,not_available_yet,bdl_lineup_freshness_manifest,projected,derived_from_projected_minutes
"{""0"": 0.003174423300520474, ""1"": 0.009444106397211204, ""2"": 0.026467714065353157, ""3"": 0.07346458209591937, ""4"": 0.14300080827579764, ""5"": 0.17937207592656174, ""6"": 0.2648951403108553, ""7"": 0.15621360070386678, ""8"": 0.0871950909603288, ""9"": 0.039632746948176645, ""10"": 0.011918187035794623, ""11"": 0.003729468068230391, ""12"": 0.0014041669528117348, ""13"": 6.627728080710596e-05, ""14"": 1.3819514664227823e-05, ""15"": 5.916353817138947e-06, ""16"": 1.5702498563710174e-06, ""17"": 2.537016332372833e-07, ""18"": 4.2475028556152003e-08, ""19"": 8.086789978832212e-09, ""20"": 9.352869459629602e-10, ""21"": 3.2855630793087656e-10, ""22"": 2.9548999638742356e-11, ""23"": 2.1540045201445856e-12, ""24"": 4.292596572129271e-13}",OG Anunoby,18,NYK,SAS,False,21716138,reb,stat_grid:pmf_sim_v1+role_aware_pmf_cal_v1:starter+monotone_pit_cdf_v1,phase8_role_aware_pmf_cal_v1+monotone_inactive_global_v1,starter,derived_from_projected_minutes,32.0110,35.3676,0.0500,2026-06-13,13.5793,35.3676,39.4650,10.0817,0.9437,0.6950,starter,True,current_market_line,True,role_aware_pmf_cal_v1,5.6670,6,6,0.0032,5.6670,0.9968,0.9874,0.9609,0.8874,0.7444,0.5651,0.3002,0.1440,0.0568,0.0171,0.0052,0.0015,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,morning,2026-06-13T17:18:40Z,fc9e35ff#phase10c,7362c161-a547-4ac1-b608-976e6a748a71,ok,0.0000,high,full,current_phase8,fallback_used,bdl_plus_nba_official,2026-06-13T17:17:50Z,projected,not_available_yet,bdl_lineup_freshness_manifest,projected,derived_from_projected_minutes
"{""0"": 0.04068490055034506, ""1"": 0.30363003839335717, ""2"": 0.34972985192843864, ""3"": 0.2560969656667331, ""4"": 0.044212050775353805, ""5"": 0.005030320429135754, ""6"": 0.0005957513001304056, ""7"": 1.9549732062525558e-05, ""8"": 5.433172895098921e-07, ""9"": 2.6857669227627943e-08, ""10"": 1.0283199611199433e-09, ""11"": 2.0811461949130923e-11, ""12"": 3.5132385383193424e-13, ""13"": 2.0650128080027926e-15}",OG Anunoby,18,NYK,SAS,False,21716138,ast,stat_grid:pmf_sim_v1+role_aware_pmf_cal_v1:starter+monotone_pit_cdf_v1,phase8_role_aware_pmf_cal_v1+monotone_inactive_global_v1,starter,derived_from_projected_minutes,32.0110,35.3676,0.0500,2026-06-13,13.5793,35.3676,39.4650,10.0817,0.9437,0.6950,starter,True,current_market_line,True,role_aware_pmf_cal_v1,1.9771,2,2,0.0407,1.9771,0.9593,0.6557,0.3060,0.0499,0.0056,0.0006,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,morning,2026-06-13T17:18:40Z,fc9e35ff#phase10c,7362c161-a547-4ac1-b608-976e6a748a71,ok,0.0000,high,full,current_phase8,fallback_used,bdl_plus_nba_official,2026-06-13T17:17:50Z,projected,not_available_yet,bdl_lineup_freshness_manifest,projected,derived_from_projected_minutes
"{""0"": 0.39445679384557614, ""1"": 0.08231417826598265, ""2"": 0.196341432339321, ""3"": 0.11333749955374157, ""4"": 0.07346915464664704, ""5"": 0.1400809413487317}",OG Anunoby,18,NYK,SAS,False,21716138,fg3m,stat_grid:fg3m_hurdle_v1+role_aware_pmf_cal_v1:starter+monotone_pit_cdf_v1+sparse_hurdle_guarded,phase8_role_aware_pmf_cal_v1+monotone_inactive_global_v1,starter,derived_from_projected_minutes,32.0110,35.3676,0.0500,2026-06-13,13.5793,35.3676,39.4650,10.0817,0.9437,0.6950,starter,True,current_market_line,True,role_aware_pmf_cal_v1,1.8093,2,0,0.3945,1.8093,0.6055,0.5232,0.3269,0.2136,0.1401,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,morning,2026-06-13T17:18:40Z,fc9e35ff#phase10c,7362c161-a547-4ac1-b608-976e6a748a71,ok,0.0000,high,full,current_phase8,fallback_used,bdl_plus_nba_official,2026-06-13T17:17:50Z,projected,not_available_yet,bdl_lineup_freshness_manifest,projected,derived_from_projected_minutes
"{""0"": 0.1193873182350821, ""1"": 0.6003723951423887, ""2"": 0.2258537864559098, ""3"": 0.051920113123841045, ""4"": 0.0023916675965395796, ""5"": 7.390164028659502e-05, ""6"": 7.337319213552934e-07, ""7"": 8.184305944139296e-08, ""8"": 2.2038560181814516e-09, ""9"": 2.6913713934545304e-11, ""10"": 2.016980456967986e-13}",OG Anunoby,18,NYK,SAS,False,21716138,tov,stat_grid:pmf_sim_v1+role_aware_pmf_cal_v1:starter+monotone_pit_cdf_v1+sparse_hurdle_guarded,phase8_role_aware_pmf_cal_v1+monotone_inactive_global_v1,starter,derived_from_projected_minutes,32.0110,35.3676,0.0500,2026-06-13,13.5793,35.3676,39.4650,10.0817,0.9437,0.6950,starter,True,current_market_line,True,role_aware_pmf_cal_v1,1.2178,1,1,0.1194,1.2178,0.8806,0.2802,0.0544,0.0025,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,morning,2026-06-13T17:18:40Z,fc9e35ff#phase10c,7362c161-a547-4ac1-b608-976e6a748a71,ok,0.0000,high,full,current_phase8,fallback_used,bdl_plus_nba_official,2026-06-13T17:17:50Z,projected,not_available_yet,bdl_lineup_freshness_manifest,projected,derived_from_projected_minutes
"{""0"": 0.5090554688063025, ""1"": 0.3143860732274611, ""2"": 0.10138926140875179, ""3"": 0.0633392267089308, ""4"": 0.006021814470192257, ""10"": 0.005808155378361687}",OG Anunoby,18,NYK,SAS,False,21716138,stl,stat_grid:hurdle_v1+role_aware_pmf_cal_v1:starter+monotone_pit_cdf_v1+sparse_hurdle_guarded,phase8_role_aware_pmf_cal_v1+monotone_inactive_global_v1,starter,derived_from_projected_minutes,32.0110,35.3676,0.0500,2026-06-13,13.5793,35.3676,39.4650,10.0817,0.9437,0.6950,starter,True,current_market_line,True,role_aware_pmf_cal_v1,0.7894,0,0,0.5091,0.7894,0.4909,0.1766,0.0752,0.0118,0.0058,0.0058,0.0058,0.0058,0.0058,0.0058,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,morning,2026-06-13T17:18:40Z,fc9e35ff#phase10c,7362c161-a547-4ac1-b608-976e6a748a71,ok,0.0000,high,full,current_phase8,fallback_used,bdl_plus_nba_official,2026-06-13T17:17:50Z,projected,not_available_yet,bdl_lineup_freshness_manifest,projected,derived_from_projected_minutes
"{""0"": 0.76291044282263, ""1"": 0.11973744789300438, ""2"": 0.09989945706529849, ""3"": 0.0110509122806599, ""4"": 0.006401739938407317}",OG Anunoby,18,NYK,SAS,False,21716138,blk,stat_grid:hurdle_v1+role_aware_pmf_cal_v1:starter+monotone_pit_cdf_v1+sparse_hurdle_guarded,phase8_role_aware_pmf_cal_v1+monotone_inactive_global_v1,starter,derived_from_projected_minutes,32.0110,35.3676,0.0500,2026-06-13,13.5793,35.3676,39.4650,10.0817,0.9437,0.6950,starter,True,current_market_line,True,role_aware_pmf_cal_v1,0.3783,0,0,0.7629,0.3783,0.2371,0.1174,0.0175,0.0064,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,morning,2026-06-13T17:18:40Z,fc9e35ff#phase10c,7362c161-a547-4ac1-b608-976e6a748a71,ok,0.0000,high,full,current_phase8,fallback_used,bdl_plus_nba_official,2026-06-13T17:17:50Z,projected,not_available_yet,bdl_lineup_freshness_manifest,projected,derived_from_projected_minutes
"{""0"": 0.38836373312829764, ""1"": 0.30080142101407364, ""2"": 0.1631046007688082, ""3"": 0.10354626667073741, ""4"": 0.030676932493917102, ""5"": 0.010742160141987516, ""6"": 0.002043125199333914, ""7"": 0.0004944180943507202, ""8"": 4.03786855358602e-05, ""10"": 3.786590573885922e-05, ""11"": 3.750777659909293e-05, ""12"": 3.721575350431334e-05, ""13"": 3.719206686161435e-05, ""14"": 3.718230025413327e-05}",OG Anunoby,18,NYK,SAS,False,21716138,stocks,"stat_grid:component_convolution_mean_coherent_v1+components[stl:hurdle_v1+role_aware_pmf_cal_v1:starter+monotone_pit_cdf_v1+sparse_hurdle_guarded,blk:hurdle_v1+role_aware_pmf_cal_v1:starter+monotone_pit_cdf_v1+sparse_hurdle_guarded]+prior_combo[joint_sampler_v1+joint_combo_pmf_v1+role_aware_pmf_cal_v1:starter+monotone_pit_cdf_v1+sparse_hurdle_guarded]+stat_grid_final_component_convolution_mean_coherent_v1",phase8_role_aware_pmf_cal_v1+monotone_inactive_global_v1,starter,derived_from_projected_minutes,32.0110,35.3676,0.0500,2026-06-13,13.5793,35.3676,39.4650,10.0817,0.9437,0.6950,starter,True,current_market_line,True,phase8_pmf_cal,1.1324,1,0,0.3884,1.1324,0.6116,0.3108,0.1477,0.0442,0.0135,0.0028,0.0007,0.0002,0.0002,0.0002,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,morning,2026-06-13T17:18:40Z,fc9e35ff#phase10c,7362c161-a547-4ac1-b608-976e6a748a71,ok,0.0000,high,full,current_phase8,fallback_used,bdl_plus_nba_official,2026-06-13T17:17:50Z,projected,not_available_yet,bdl_lineup_freshness_manifest,projected,derived_from_projected_minutes
"{""0"": 3.259978587575095e-05, ""1"": 0.00027717585147137556, ""2"": 0.000578592193868471, ""3"": 0.000909731146890709, ""4"": 0.0012832159439597967, ""5"": 0.0018946201208012528, ""6"": 0.0034224480896684764, ""7"": 0.005571845079005309, ""8"": 0.009439918635066756, ""9"": 0.015698127352075444, ""10"": 0.023180044766211813, ""11"": 0.029347563952961803, ""12"": 0.034732501037799055, ""13"": 0.04427602697651314, ""14"": 0.05389530739945333, ""15"": 0.06563224149999172, ""16"": 0.0721519442450722, ""17"": 0.0820926092170036, ""18"": 0.08814038162642647, ""19"": 0.08220966291542812, ""20"": 0.0678072839165551, ""21"": 0.05340038535384737, ""22"": 0.04870610737164617, ""23"": 0.046145079363258026, ""24"": 0.039605004469953686, ""25"": 0.030574490043664918, ""26"": 0.022623118462834164, ""27"": 0.01638086578456503, ""28"": 0.011947954450506006, ""29"": 0.009621121571275863, ""30"": 0.009850460983855258, ""31"": 0.008348212175539068, ""32"": 0.005996699558445606, ""33"": 0.004159735303950482, ""34"": 0.0034033328639664203, ""35"": 0.002495902446964717, ""36"": 0.001464904659483076, ""37"": 0.0008219664838231423, ""38"": 0.0005278356397213147, ""39"": 0.0003212685570761609, ""40"": 0.00021801127433492608, ""41"": 0.00021890805408862114, ""42"": 0.00017748052201797213, ""43"": 0.00011739465968783114, ""44"": 6.523989460915888e-05, ""45"": 7.082947153194645e-05, ""46"": 5.939379580831951e-05, ""47"": 3.9875844165602316e-05, ""48"": 1.2198315469796593e-05, ""49"": 5.829752698654512e-06, ""50"": 3.3443748841139717e-06, ""51"": 2.3583985916648576e-06, ""52"": 8.734325665092291e-07, ""53"": 1.7552239198169478e-06, ""54"": 1.2106876291172455e-05, ""55"": 1.3928766839261977e-05, ""56"": 1.0198549419196914e-05, ""57"": 1.760649301159637e-06, ""58"": 2.003215360477712e-07, ""59"": 2.3724489982910173e-08, ""60"": 7.785252046288733e-10, ""61"": 2.1636418909280465e-11, ""62"": 1.0695477086938249e-12, ""63"": 4.0950584537614476e-14}",OG Anunoby,18,NYK,SAS,False,21716138,pa,"stat_grid:component_convolution_mean_coherent_v1+components[pts:pmf_sim_v1+role_aware_pmf_cal_v1:starter+monotone_pit_cdf_v1,ast:pmf_sim_v1+role_aware_pmf_cal_v1:starter+monotone_pit_cdf_v1]+prior_combo[joint_sampler_v1+joint_combo_pmf_v1+role_aware_pmf_cal_v1:starter+monotone_pit_cdf_v1]+stat_grid_final_component_convolution_mean_coherent_v1",phase8_role_aware_pmf_cal_v1+monotone_inactive_global_v1,starter,derived_from_projected_minutes,32.0110,35.3676,0.0500,2026-06-13,13.5793,35.3676,39.4650,10.0817,0.9437,0.6950,starter,True,current_market_line,True,phase8_pmf_cal,18.4955,18,18,0.0000,18.4955,1.0000,0.9997,0.9991,0.9982,0.9969,0.9950,0.9916,0.9860,0.9766,0.9609,0.9377,0.9084,0.8736,0.8294,0.7755,0.7098,0.6377,0.5556,0.4674,0.3852,morning,2026-06-13T17:18:40Z,fc9e35ff#phase10c,7362c161-a547-4ac1-b608-976e6a748a71,ok,0.0000,high,full,current_phase8,fallback_used,bdl_plus_nba_official,2026-06-13T17:17:50Z,projected,not_available_yet,bdl_lineup_freshness_manifest,projected,derived_from_projected_minutes
"{""0"": 2.5435854205396186e-06, ""1"": 1.0211168838422528e-05, ""2"": 3.2622206961361955e-05, ""3"": 9.722677794655115e-05, ""4"": 0.00022971786507182943, ""5"": 0.00043334265926219716, ""6"": 0.0007948080582553396, ""7"": 0.0012446347672387967, ""8"": 0.001989155825781569, ""9"": 0.0032603113715752464, ""10"": 0.005218935026179648, ""11"": 0.008509107903394044, ""12"": 0.012868162961161339, ""13"": 0.018480385332246368, ""14"": 0.02507140439522265, ""15"": 0.03202819742564777, ""16"": 0.039439380889106396, ""17"": 0.04758881982927838, ""18"": 0.057707579774673355, ""19"": 0.0654565269301782, ""20"": 0.07410480815449191, ""21"": 0.07742715431416672, ""22"": 0.07853306865701608, ""23"": 0.074435269807954, ""24"": 0.0639896795848779, ""25"": 0.055833732279773604, ""26"": 0.04836811742050061, ""27"": 0.04250698956504752, ""28"": 0.03645655629349466, ""29"": 0.028568011506303833, ""30"": 0.02213695364295171, ""31"": 0.017165296184432802, ""32"": 0.012778436945230722, ""33"": 0.010571082211212534, ""34"": 0.00891448461715284, ""35"": 0.007583138598033525, ""36"": 0.005731617309645007, ""37"": 0.004281418530359459, ""38"": 0.003284848393465677, ""39"": 0.0023344829923973276, ""40"": 0.0014965919787038428, ""41"": 0.000972322304592393, ""42"": 0.0006154705855813436, ""43"": 0.0003814179610425183, ""44"": 0.0002707976331734567, ""45"": 0.0002050776022764801, ""46"": 0.0001639462809863696, ""47"": 0.00011387086463609205, ""48"": 8.561661757708673e-05, ""49"": 6.318272313469391e-05, ""50"": 5.367529816283274e-05, ""51"": 3.183650033887405e-05, ""52"": 1.899712599825418e-05, ""53"": 9.706046680555793e-06, ""54"": 5.370394856179941e-06, ""55"": 3.6616097505832324e-06, ""56"": 4.141796277501546e-06, ""57"": 6.194034287659033e-06, ""58"": 7.324896931268805e-06, ""59"": 1.0600353422020745e-05, ""60"": 6.2382054776716574e-06, ""61"": 3.476220565255044e-06, ""62"": 1.5785508907333164e-06, ""63"": 4.746867549133809e-07, ""64"": 1.485416953065886e-07, ""65"": 5.592322223438041e-08, ""66"": 2.6402153574027205e-09, ""67"": 5.504841397873845e-10, ""68"": 2.3563095737381036e-10, ""69"": 6.253589209494545e-11, ""70"": 1.0104072834746904e-11, ""71"": 1.6915579950679065e-12, ""72"": 3.2204626543987314e-13, ""73"": 3.7246780966308184e-14, ""74"": 1.3084033528053788e-14, ""75"": 1.1767240276972357e-15}",OG Anunoby,18,NYK,SAS,False,21716138,pr,"stat_grid:component_convolution_mean_coherent_v1+components[pts:pmf_sim_v1+role_aware_pmf_cal_v1:starter+monotone_pit_cdf_v1,reb:pmf_sim_v1+role_aware_pmf_cal_v1:starter+monotone_pit_cdf_v1]+prior_combo[joint_sampler_v1+joint_combo_pmf_v1+role_aware_pmf_cal_v1:starter+monotone_pit_cdf_v1]+stat_grid_final_component_convolution_mean_coherent_v1",phase8_role_aware_pmf_cal_v1+monotone_inactive_global_v1,starter,derived_from_projected_minutes,32.0110,35.3676,0.0500,2026-06-13,13.5793,35.3676,39.4650,10.0817,0.9437,0.6950,starter,True,current_market_line,True,phase8_pmf_cal,22.1854,22,22,0.0000,22.1854,1.0000,1.0000,1.0000,0.9999,0.9996,0.9992,0.9984,0.9972,0.9952,0.9919,0.9867,0.9782,0.9653,0.9468,0.9218,0.8897,0.8503,0.8027,0.7450,0.6795,morning,2026-06-13T17:18:40Z,fc9e35ff#phase10c,7362c161-a547-4ac1-b608-976e6a748a71,ok,0.0000,high,full,current_phase8,fallback_used,bdl_plus_nba_official,2026-06-13T17:17:50Z,projected,not_available_yet,bdl_lineup_freshness_manifest,projected,derived_from_projected_minutes
